Startup_Name,Industry,Business_Model,Target_Market_Size,Budget_INR,Employees_Count,Founder_Experience_Years,Project_Description,Success_Probability,Success_Status,Financial_Risk,Market_Risk,Technical_Risk,Business_Risk,Regulatory_Risk,Overall_Risk_Score
Epsilon Flow,Healthcare,B2B,Medium,8131443,52,2,A digital healthcare B2B platform improving patient outcomes for medium practices.,47.84011829754318,1.0,97.5445264071731,54.86827280841118,14.471085095209483,39.7318615091519,38.89981664405592,50.587327251755966
StellarNova44,CleanTech,B2B2C,Medium,10338240,83,2,A B2B2C cleantech platform providing medium sustainable solutions.,6.3818471120924265,0.0,88.11159321710377,46.522366377386156,6.044812851607478,42.10573455541163,13.976263250132156,38.0754392774527
IgniteVault9,FinTech,B2C,Small,20464131,342,1,A B2C financial technology platform serving small financial institutions.,24.670590917799643,0.0,90.20432888776772,63.09077028003841,0.0,39.24820355409307,25.19977302759562,47.176336835867815
ValiantQuantum98,Agriculture,B2B2C,Medium,3132029,19,3,An IoT-based B2B2C agricultural solution for medium farm operations.,2.4007240468590414,0.0,95.21128331842985,50.09881632600453,14.311639452972004,38.501815389687344,22.92931304038143,51.29817996714406
Magnitude-Venus,E-commerce,SaaS,Small,8284576,54,10,A mobile-first SaaS commerce platform targeting small online shoppers.,61.16527816733242,0.0,82.87476337242359,52.81318809952083,14.838629633579718,21.309146305527,16.296329726037953,39.76243461021901
MaverickTitan69,Agriculture,SaaS,Medium,2322874,10,3,A SaaS agtech platform providing medium farming solutions.,28.07901003060198,0.0,81.08164945356872,34.831128740326946,3.4193797744414933,33.154630875545536,23.020282532781447,37.267239923333534
PenumbraZen,FinTech,B2C,Large,1996946,10,9,A blockchain-based B2C platform targeting large financial services.,54.137338486001426,0.0,96.69923847395606,47.45325889444305,3.119560637083869,38.00213399357564,29.43770263033823,49.25327552590244
Terra-Vault,Logistics,Marketplace,Large,17562340,172,5,An AI-powered Marketplace logistics solution for large delivery networks.,62.02261624285087,0.0,100.0,43.84070587063451,0.0,48.63098839801942,25.670588644269333,49.89997166339092
Neon-Works,CleanTech,Subscription,Small,1344913,10,10,A green Subscription platform serving small sustainability initiatives.,35.521222082439124,0.0,71.16988438803277,54.330279215940806,0.0,25.747102775272992,14.412659115386226,36.74336564629981
ZephyrMeridian,Agriculture,Marketplace,Medium,1428575,11,5,An IoT-based Marketplace agricultural solution for medium farm operations.,58.72066950346,1.0,91.82384206795581,57.98641029763849,17.3948660803587,34.64618368917317,31.874164035785046,45.05931288564166
Vision Equinox,Logistics,B2B,Medium,16048411,305,10,A B2B logistics platform optimizing medium supply chain operations.,65.22360114368718,0.0,63.62969101309784,42.87283272051304,11.193432970047063,29.96260855260694,13.992299479342147,38.153246398926726
SiliconNexus,Manufacturing,Marketplace,Small,4843819,16,12,A data-driven Marketplace platform serving small manufacturing sectors.,23.02141210788739,0.0,87.44383565119628,71.42361111740097,1.0183209488866136,39.0347977322302,31.86549551905979,50.10607878209904
SynergyWave,AI/ML,B2B,Medium,4425212,111,1,An AI-powered B2B machine learning solution for medium data analysis.,40.6714473872207,0.0,91.2188318322781,34.9572855571629,0.0,41.2186485892093,14.138749148916686,39.842325339568326
OmegaStellar19,Logistics,SaaS,Medium,7868287,111,6,A SaaS logistics platform optimizing medium supply chain operations.,57.71374052105047,0.0,84.93905797020136,31.456425025071766,1.1681814965957145,37.545604563306576,16.297623086307446,42.78793929961454
ImpulseVenus25,EdTech,B2B2C,Medium,9051245,61,3,An B2B2C educational technology platform for medium learning institutions.,17.10803243507273,0.0,87.50890796809048,53.41303576301641,11.650012735492949,46.08818402465619,20.943815133016706,53.078284362583325
ReignMinds,Manufacturing,B2C,Large,1671096,15,5,A B2C manufacturing platform optimizing large production operations.,26.067819073384538,0.0,84.24862539339509,34.18179922906144,25.09745093752251,38.00886066928694,27.271402599624636,43.5346173575182
HyperCraft,SaaS,B2B,Medium,4947767,27,13,An enterprise B2B SaaS solution targeting medium business operations.,67.38805303546206,1.0,59.090289440625774,40.22278569556595,5.379810940322541,24.77177940004828,9.887929909891362,33.78044851342237
Lighthouse-Lattice,EdTech,B2C,Large,9160294,85,10,A personalized B2C learning solution targeting large students and educators.,67.93870394539577,1.0,86.10148399763655,24.435176033498152,8.185757143150429,32.00572779475162,0.0,37.82345151514538
Silver-Equinox,EdTech,Subscription,Small,2927365,67,2,An interactive Subscription education platform serving small academic programs.,20.113401129742748,0.0,85.55723350441149,62.38648444665198,7.448245253847901,43.966034370554155,18.695138895759236,50.65055130247152
ZenLumen43,CleanTech,B2B,Large,6803609,39,7,A green B2B platform serving large sustainability initiatives.,63.29767384065992,0.0,69.16984457924764,20.465446641456484,6.762778081439683,38.175217052845404,14.88653374240107,37.92034258439104
PegasusPolaris,Healthcare,B2B2C,Small,28864765,204,23,An innovative healthcare B2B2C solution targeting small medical facilities.,67.53326915924796,1.0,67.63635901093855,72.67981781926323,0.0,34.17590532167828,37.430417965056115,41.65488952271113
ShadowWave,Retail,Subscription,Small,808259,4,22,A digital Subscription platform serving small retail businesses.,43.29246796351024,0.0,71.52086712123163,77.06431395025074,0.0,13.646853398655324,15.220846127501694,33.86058316371797
CatalystSync,FinTech,B2C,Small,5968809,34,9,A B2C financial technology platform serving small financial institutions.,21.348840068982717,0.0,83.95784803961325,75.10357562599305,10.586169867026964,37.5099656290088,22.027703870111853,48.62201003881452
TwilightTerra,CleanTech,B2C,Medium,6053261,39,6,A green B2C platform serving medium sustainability initiatives.,49.00813533308058,0.0,84.9252331164874,39.11122912611642,17.779083209462755,47.31556768961441,40.84209935166926,41.300646278474545
Ethereal-Venus,Agriculture,Marketplace,Medium,1464041,7,5,A data-driven Marketplace platform serving medium agricultural businesses.,36.29591405563883,0.0,81.76265071665507,55.36901145273906,19.044180581761264,42.7773321152776,20.670571488466774,48.21397519015295
KaleidoscopeCore,Logistics,B2B2C,Large,3440667,23,26,A B2B2C logistics platform optimizing large supply chain operations.,58.269113792737514,1.0,67.7709181721524,42.37550907601193,0.0,19.506300527968676,11.20963450143621,27.175520766514857
Reverie Vela,Manufacturing,B2B,Large,8501465,69,10,A B2B manufacturing platform optimizing large production operations.,42.50452322870346,1.0,83.54231634730787,37.905510919473876,11.442479033082464,35.97751779126007,24.277480165361904,37.074304199888154
VitalSystems21,Agriculture,B2B,Medium,2447388,16,8,A B2B agtech platform providing medium farming solutions.,31.850336014855536,0.0,85.54990215295341,32.29807043876327,0.0,35.5429123295298,15.094554442403775,37.95198349313855
Catalyst Labs,SaaS,Marketplace,Medium,2743351,6,18,A Marketplace SaaS platform providing medium software solutions.,57.6334458314097,1.0,68.35135467038842,54.43537525169368,12.576168224168823,27.785850641181916,22.63753946346177,43.93737885557335
Universal-Galaxy,Healthcare,Subscription,Medium,20899603,154,4,A Subscription healthcare platform providing medium healthcare solutions.,52.74064012651895,1.0,86.64803532590734,60.12472652132551,1.0162152191246392,42.97793941377453,43.158941919070124,46.75691005836654
CrystalSurge29,Healthcare,B2B,Large,15000618,117,4,A digital healthcare B2B platform improving patient outcomes for large practices.,35.40525528643962,0.0,82.38674282592024,37.3945932932233,0.0,45.806459626294355,32.4017971446628,44.221089751366826
Unity Nebula,EdTech,B2B,Large,5558751,113,7,An B2B educational technology platform for large learning institutions.,60.86789666640448,1.0,67.11152271055578,37.3200819337699,3.865044969192141,33.63686225498582,21.274954589013728,42.8333360376182
StellarRadix,AI/ML,B2C,Medium,9060970,72,13,A B2C AI/ML platform offering medium analytics solutions.,90.73543898387975,1.0,87.05364417086534,64.28130101839344,18.801434197488973,30.6290939459008,29.45213580960657,50.574939427059576
Sapphire-Radix,FinTech,SaaS,Large,19836677,252,7,A blockchain-based SaaS platform targeting large financial services.,86.2214107691216,0.0,78.44204174524964,22.477265327875486,0.0,41.55904340779084,23.736288144487688,35.316466145205844
Sentinel Flow,Healthcare,B2C,Large,12118704,77,4,A B2C healthcare platform providing large healthcare solutions.,51.52132413887825,1.0,85.58657322900244,49.85987461086856,0.32931863553026597,47.24417751399752,46.554368460076496,52.846882245202316
Sphere Pegasus,Agriculture,SaaS,Small,5212088,78,4,A SaaS agtech platform providing small farming solutions.,48.273160343476114,1.0,75.56444611890485,53.82611470490922,0.0,38.788098094407715,14.624604439458949,43.27879902183417
XploreDynamics91,AI/ML,B2B,Medium,6258853,31,7,An AI-powered B2B machine learning solution for medium data analysis.,56.357191304431325,1.0,83.2012957632487,30.796775777847323,8.81783575394305,32.67328316547855,0.0,33.29684003013564
EdenForge,AI/ML,Subscription,Large,1997002,18,2,An AI-powered Subscription machine learning solution for large data analysis.,38.45938579784878,0.0,90.09547521806007,41.96794904064006,13.756099277096556,47.59877839052719,20.591068366228036,48.326183144218575
Iris-Helios,FinTech,Marketplace,Large,15764298,191,8,A blockchain-based Marketplace platform targeting large financial services.,41.59833912163964,1.0,96.14225359056985,54.075229948274554,2.176595223999705,48.514148610306705,24.073738981559096,47.09236772641899
RadiantZephyr49,Healthcare,Marketplace,Medium,26470435,298,11,An innovative healthcare Marketplace solution targeting medium medical facilities.,64.88636556089607,1.0,99.40552074414384,82.64527402589196,2.3007678774118823,39.001428752446884,42.06669837699019,60.87524221996912
Falcon Kinetic,Media,B2C,Large,2347014,42,9,An AI-driven B2C media production solution for large content creators.,35.36988861228909,1.0,73.17859502550999,42.956675394409956,9.14627831788554,45.10001804978007,13.452751571250934,41.756831552273376
SignalGalaxy55,EdTech,SaaS,Medium,10253363,61,7,A personalized SaaS learning solution targeting medium students and educators.,43.639689064958105,0.0,81.71280220033125,41.05988215037481,4.264547839226287,28.735901317590923,26.085097064084543,42.937580152080436
VerdantVenus,Manufacturing,B2B,Medium,3515645,56,12,A data-driven B2B platform serving medium manufacturing sectors.,56.282768549333326,0.0,76.57123555556942,50.73122430094212,8.383605815608753,23.330342467386167,16.269630389705835,37.791985899545146
RedwoodFusion24,Manufacturing,B2B,Medium,4111187,57,11,An IoT-based B2B manufacturing solution for medium factories.,14.213729115029885,0.0,72.8108226741557,49.58384618721236,18.53324219946167,28.920228427656724,15.118017228337786,41.75846585035561
SurgeCeleste19,Cybersecurity,B2C,Large,27696190,226,7,A comprehensive B2C platform serving large security needs.,9.446366655076371,0.0,89.54000030962071,56.23810952126862,9.243451028306886,34.568604498457255,20.75529283528753,48.994240231551856
Nebula-Bridge,FinTech,SaaS,Medium,6901167,137,1,An AI-powered SaaS fintech solution for medium financial operations.,26.42155473077807,1.0,97.50961414894726,37.554826047609595,15.80519860540564,37.914502520914,34.802530642328676,50.07554112678929
Lumina Nebula,CleanTech,SaaS,Medium,4773704,35,6,A SaaS cleantech platform providing medium sustainable solutions.,33.28185764399334,0.0,86.10884299797192,51.62588282026857,19.704173002129565,26.830606799503904,16.863696226340558,43.991321657962075
Onyx-Stellar,Cybersecurity,B2B2C,Small,2153787,17,15,A B2B2C cybersecurity platform protecting small digital assets.,19.575464403475372,0.0,79.42061783966822,70.56981411717176,13.362866938751749,33.2584225506772,20.49183129763884,44.329740924764955
ReignCraft92,SaaS,Marketplace,Medium,13128007,104,8,A Marketplace SaaS platform providing medium software solutions.,68.7937225586183,1.0,78.86920412708498,60.54648564658564,4.172374024516792,45.62040970568794,22.272541341300542,43.22452535549332
ReverieNova82,E-commerce,B2B,Large,4355760,17,3,A mobile-first B2B commerce platform targeting large online shoppers.,20.011972892313153,0.0,75.13354885251903,18.358947971441975,16.864343393616103,45.520581742894606,21.75006643198538,37.02452440126633
NobleCraft90,EdTech,SaaS,Medium,6383174,74,5,An interactive SaaS education platform serving medium academic programs.,61.432088345610374,0.0,78.83718973113619,33.15143517604581,1.0380718006281873,47.57695951321954,18.545540218058914,34.961202829813395
FusionMosaic,FinTech,SaaS,Large,6772534,73,1,A blockchain-based SaaS platform targeting large financial services.,48.277354638081135,0.0,79.66902189074291,36.59238265732,14.087086287705672,41.42192459387155,21.760781012117345,47.593803162007475
Ruby-Flow,Logistics,Marketplace,Large,4203480,31,3,A Marketplace logistics platform optimizing large supply chain operations.,5.839421033920598,0.0,100.0,36.085237343703454,10.354679327230164,45.50049151657463,2.95110561387704,46.14940541737245
EraJupiter,SaaS,B2B2C,Small,6337767,120,5,An enterprise B2B2C SaaS solution targeting small business operations.,31.047704412801664,1.0,80.96494287766278,62.65894895468989,1.1743124710801425,46.03970480318314,10.12722067265917,43.00786806165919
Elite-Wave,E-commerce,Subscription,Large,5993361,37,12,A mobile-first Subscription commerce platform targeting large online shoppers.,66.927301829024,1.0,74.0692722844717,29.980535818123784,0.0,21.864419236224165,21.969542860628643,33.096399357607446
OmniApex,Logistics,SaaS,Medium,10789794,36,15,An AI-powered SaaS logistics solution for medium delivery networks.,55.872829652550095,1.0,64.67307098813721,32.32385525923164,20.117723370555677,33.49445662482011,27.775826890495303,31.947875583671973
VenusFusion64,E-commerce,Marketplace,Small,23865831,491,4,A Marketplace e-commerce platform serving small consumer markets.,4.1538097978824275,0.0,91.22970534046956,80.35005995577673,7.088964966846188,45.12400434875594,9.015325360921066,49.720107730076926
WarriorKinetic,AI/ML,B2C,Medium,16498372,217,8,An AI-powered B2C machine learning solution for medium data analysis.,47.74295167340018,0.0,88.57277156048755,51.38843411276973,23.827126430363144,42.15821086670886,16.29150682163237,50.60609113188122
Prism-Works,Travel,Marketplace,Large,8140237,88,4,A Marketplace travel platform providing large travel solutions.,35.34023136454067,0.0,88.16363529788481,43.64206411764752,6.391746589739272,40.18315462311276,16.119251664238824,48.871476440821404
Ultra-Zen,FinTech,Marketplace,Medium,18982828,127,1,An AI-powered Marketplace fintech solution for medium financial operations.,37.27554644950432,0.0,100.0,67.60486074557797,5.08823145372374,42.351648674686615,32.33937922130067,53.25517534654868
SparkCeleste,E-commerce,B2C,Small,9331042,87,7,An AI-driven B2C shopping solution for small retail experiences.,54.439252067580874,1.0,76.57847907333311,77.44881128486446,0.0,41.84912144793251,14.35386561495596,51.386599163948596
PaceOrion85,FinTech,B2C,Large,25119903,106,15,An AI-powered B2C fintech solution for large financial operations.,91.68871907230005,1.0,69.6954704053152,35.40967451649661,1.9302743937286202,33.77094893466477,22.518227137874213,37.35118611350259
YardUmbra,SaaS,B2C,Large,2547526,17,3,A B2C SaaS platform providing large software solutions.,56.03173848665252,0.0,82.7759957560261,32.3219952562436,28.74687624747891,41.574233254164135,14.845950535057902,45.161484248867396
Pegasus Mosaic,AI/ML,Marketplace,Medium,6929520,35,2,A Marketplace AI/ML platform offering medium analytics solutions.,54.08527436151893,0.0,94.95736856562574,65.68197268600628,14.096733043934508,50.4941033843781,9.542141089268581,48.832683016319685
Saturn-Cascade,Travel,B2C,Medium,2063435,17,12,A personalized B2C platform serving medium tourism businesses.,49.42104457680705,0.0,71.10412375208533,69.14168872554755,0.0,32.37963835618448,18.4109750748597,42.58457160321907
Era Pulse,EdTech,B2C,Small,4311098,53,11,An B2C educational technology platform for small learning institutions.,58.88083107703877,1.0,78.2276361623215,77.07140881244241,0.0,28.95782266950158,26.62836098439343,49.91313336334407
PalisadeGalaxy,Media,SaaS,Medium,4037099,18,23,A digital SaaS platform serving medium media companies.,59.43168374549132,0.0,49.57721860052011,38.31535308107058,2.7212164013402664,14.455950886180032,0.0,23.02300407901429
Volt Equinox,Healthcare,B2B2C,Medium,4636141,53,9,An innovative healthcare B2B2C solution targeting medium medical facilities.,10.984304589735306,0.0,98.90095652012579,51.10973994359816,4.9915978780669485,39.952064063986,28.121278299630614,51.38121284854887
LighthouseNest,SaaS,B2B,Medium,10429105,91,12,An enterprise B2B SaaS solution targeting medium business operations.,26.50559186426178,0.0,72.5799270839335,37.75877247472795,0.0,19.797472515226048,9.680516065619965,31.677528783205908
Ripple-Tech,Healthcare,B2C,Medium,6423774,71,0,A digital healthcare B2C platform improving patient outcomes for medium practices.,2.796606438451679,0.0,93.9771477638614,59.76043209849509,1.4207510243533723,49.065395689733016,42.24607329789829,52.00185545821678
SolarPolaris45,Manufacturing,SaaS,Large,3489081,23,4,A data-driven SaaS platform serving large manufacturing sectors.,51.96392661127818,1.0,99.14352025651768,28.44307389327514,7.805969531507182,40.879382896892274,8.871667808633735,45.3183922843723
NebulaCore,SaaS,SaaS,Medium,8388690,95,30,A cloud-based SaaS platform serving medium organizations.,79.03961362170514,0.0,55.64181263662929,33.24393197946429,0.0,13.369362185752642,6.6896507391587665,18.88136567251825
Eden Saturn,AI/ML,B2C,Medium,37625732,211,5,A B2C AI/ML platform offering medium analytics solutions.,52.078063387093806,0.0,78.70421103334857,49.62610396220415,12.594852865423675,41.39758047729305,12.563411536534934,45.708615603931456
Star Lumen,CleanTech,Subscription,Medium,3313510,11,8,An innovative Subscription clean technology solution for medium environmental needs.,15.335183519517248,0.0,71.73140951086252,52.18114171285304,3.7870446376583926,32.17560786072806,25.030231721245954,42.494597192731156
CrimsonQuantum,FinTech,B2B,Medium,8172966,31,14,A B2B financial technology platform serving medium financial institutions.,63.95334600032372,1.0,71.12200384241619,49.73151735474224,12.966687047045832,23.317341865156514,43.84039213695484,42.63612198909987
HyperOrion,Healthcare,Subscription,Medium,4259744,26,3,A digital healthcare Subscription platform improving patient outcomes for medium practices.,35.616294164662705,0.0,90.62179611093867,51.53741704436077,8.932772853638637,38.56656866639673,33.72611937196338,45.11244487991043
VistaLumen,Manufacturing,B2B,Medium,2744812,9,27,A data-driven B2B platform serving medium manufacturing sectors.,35.69005969440291,0.0,49.07010818117032,67.80183903422358,0.0,12.86701862335882,12.966234237114069,31.024627894197007
Ignite-Celeste,E-commerce,B2B,Medium,3319118,56,13,A mobile-first B2B commerce platform targeting medium online shoppers.,62.86969859294825,1.0,61.702707238429056,44.5472712853046,14.700306460559606,29.997967003652764,11.989231070006275,35.529745090079224
Nova Titan,FinTech,B2C,Small,9538862,72,3,A blockchain-based B2C platform targeting small financial services.,22.625460687021253,0.0,92.95933828283874,63.184185783748624,29.6793487510836,39.7026451500718,42.22704699830005,59.12637263817694
VirtueBridge,Logistics,B2C,Small,6005929,76,12,A real-time B2C tracking platform serving small logistics providers.,41.216989764866,0.0,69.19363575348572,67.9969180309533,20.08543592142738,39.386091450645715,25.662391155537676,44.77097182689872
Kinetic-Apex,SaaS,B2B2C,Medium,11313167,133,24,A B2B2C SaaS platform providing medium software solutions.,73.3062608587462,1.0,54.77247699204969,41.58649034050461,0.0,25.861912357725096,11.713474579990065,23.82440821227802
FathomEclipse38,Healthcare,SaaS,Small,6330773,50,2,An innovative healthcare SaaS solution targeting small medical facilities.,36.116812063058205,0.0,97.98268525928701,71.99068574412007,18.460531858004668,43.74356495180766,25.760870197602145,59.27727533166758
PurityEclipse,EdTech,SaaS,Medium,8040772,375,5,An interactive SaaS education platform serving medium academic programs.,23.355827913608202,1.0,90.56135776608217,43.998822603152725,0.0,44.64850509404957,20.071041360265507,46.209714575038454
Voyager Polaris,Healthcare,B2C,Medium,10634694,367,5,A digital healthcare B2C platform improving patient outcomes for medium practices.,69.9248958189266,0.0,92.50676148702831,69.61406958968324,0.0,44.91162818667587,23.839363342023493,50.27276136732181
ShieldMosaic13,Agriculture,B2C,Large,3163680,50,5,An IoT-based B2C agricultural solution for large farm operations.,21.833401914825068,0.0,83.12400961734728,30.508374042222595,11.32094472312314,42.327051059248355,11.973813772084082,41.8616852009469
EliteNest17,Manufacturing,B2B,Large,1968454,10,7,A B2B manufacturing platform optimizing large production operations.,28.42259033281978,0.0,81.7781966243739,32.98728245995898,5.427818901964357,30.853532878298644,17.343980703935102,40.41661140773043
Solstice-Lunar,Retail,B2B,Medium,3956104,63,5,A digital B2B platform serving medium retail businesses.,28.307671908865885,1.0,80.7758435738949,59.32032320570047,2.689987329364424,42.4372539970335,29.641406500482773,47.95367638542601
Neural Prism,AI/ML,Marketplace,Large,13892174,46,8,A predictive Marketplace AI platform serving large businesses.,38.93356976144335,1.0,68.47809873838006,45.657693907553906,25.295290282439144,36.88187495787164,21.06532232682945,38.090645009941824
ApexWave61,FinTech,B2B,Large,9452595,150,21,An AI-powered B2B fintech solution for large financial operations.,29.035197327452256,0.0,80.33072840564012,28.110740239802794,0.0,28.584786642195596,32.826181553593734,34.62347798518789
LighthouseCascade72,Travel,SaaS,Large,4542449,10,4,A SaaS travel platform providing large travel solutions.,40.73499165537776,1.0,51.95989144436174,27.01187060125248,3.6147227706391805,47.829640827733236,10.45116343862508,35.982814246951946
Innova-Hex,SaaS,B2B2C,Medium,11374803,76,3,A cloud-based B2B2C platform serving medium organizations.,42.06722217123202,0.0,81.7249507807959,48.3812330014507,28.070155275713265,44.60794567336173,14.324765330896534,47.42609139428747
OrbitEquinox8,FinTech,B2B,Large,3620050,51,2,A blockchain-based B2B platform targeting large financial services.,14.322451418750449,0.0,79.70808999241241,28.428211824619606,21.19112191949223,40.68849217042307,15.793856889047941,43.24288494914411
Vital-Spark,Travel,B2B2C,Large,3055046,29,3,A B2B2C travel platform providing large travel solutions.,15.851363994485784,0.0,78.87507771834049,42.09323990931484,20.96732049248769,49.21307552258144,17.189175514542185,44.345760059833836
FalconGalaxy24,Cybersecurity,B2B,Medium,12632329,48,5,An AI-driven B2B security solution for medium organizations.,50.34805822807018,1.0,67.91378299814826,31.443001038657385,6.882991164928033,43.20822520758014,38.89181789215549,37.39537316038335
Matrix-Bridge,Cybersecurity,B2C,Medium,6464346,55,7,A comprehensive B2C platform serving medium security needs.,14.364723477258096,0.0,85.52854912884392,48.946711751540526,19.65026568734129,39.23034022075283,32.729385801106325,48.51649073647384
OdysseyHarbor,AI/ML,SaaS,Large,23466856,226,7,A SaaS AI/ML platform offering large analytics solutions.,71.5024524805298,1.0,85.68620455205233,26.256899662277576,11.203465671699696,41.21646527208372,16.757543012082365,40.63901787374876
Eon-Nest,FinTech,B2B2C,Medium,8897373,78,2,An AI-powered B2B2C fintech solution for medium financial operations.,34.613538893672995,0.0,100.0,57.417909855002215,15.352764270323012,50.032658511619594,39.84087524527774,63.40654697511275
EncoreMeridian42,FinTech,B2B,Medium,1823884,11,1,A B2B financial technology platform serving medium financial institutions.,16.084458431289498,0.0,89.61667600938381,49.531868485736716,32.98219225746861,44.54864583620944,41.47799208968701,51.39069791095825
Lunar Harbor,AI/ML,SaaS,Large,21318885,260,3,An AI-powered SaaS machine learning solution for large data analysis.,90.2323294895802,1.0,87.59631963538614,22.104816382038972,10.853040162587902,48.00151561554931,9.349447741960121,39.72890502408941
Twilight-Meridian,FinTech,B2B,Medium,7934529,111,5,An AI-powered B2B fintech solution for medium financial operations.,53.35357295100958,0.0,90.49577991439887,55.63817714861653,2.2882205325281504,32.51756458604642,35.93796134510606,41.52306803796384
PulseVault,Agriculture,SaaS,Small,1347700,9,2,An IoT-based SaaS agricultural solution for small farm operations.,16.659044674188678,0.0,72.68006120447637,48.71125030485478,16.071048521074708,47.09210477135591,8.516190580528928,44.922997535306784
Epsilon-Minds,Cybersecurity,B2B2C,Medium,6903059,117,2,A B2B2C cybersecurity platform protecting medium digital assets.,14.168136544967297,1.0,100.0,65.431357545381,3.1961759532516574,38.8314782244897,20.63709029228817,54.79830753917004
Tundra Vela,Cybersecurity,B2B2C,Medium,3321415,24,8,A B2B2C cybersecurity platform protecting medium digital assets.,41.87462005982877,0.0,85.74904139925611,57.19611118199352,13.303189197263741,38.02657199822154,37.910145352426696,56.144768835465236
Elite Kinetic,Logistics,SaaS,Large,8231054,50,3,A SaaS logistics platform optimizing large supply chain operations.,61.36493724404348,1.0,84.51685223973635,20.447362799728065,11.444262622180778,42.435120076786674,25.092724044434767,43.155919473154825
VivacityLabs,CleanTech,SaaS,Medium,5693758,88,5,A green SaaS platform serving medium sustainability initiatives.,16.256802891276184,1.0,82.64495825468477,28.565224599329937,9.920297275120666,40.550867512835644,19.71999396866539,41.782177991657946
UltraShift,CleanTech,B2B,Large,3463030,52,16,A green B2B platform serving large sustainability initiatives.,62.68726925750015,1.0,68.92083117355901,31.240912715967486,0.0,22.336756805808157,23.28768661897353,32.44062079038701
Surge Lattice,AI/ML,B2C,Medium,18753269,110,3,An AI-powered B2C machine learning solution for medium data analysis.,49.610404398759606,0.0,84.15580511564401,48.59115835070426,9.74952468993645,61.50297923914634,8.966942381551931,52.66083050340386
HarborFusion76,EdTech,SaaS,Medium,7790444,42,2,An SaaS educational technology platform for medium learning institutions.,30.91120532055858,1.0,79.33038413672821,54.24241187070001,10.950982709968297,55.00284069037067,22.36133203039973,53.87927724094739
Scout-Dynamics,EdTech,B2B,Medium,4995572,94,5,A personalized B2B learning solution targeting medium students and educators.,28.80979713569527,0.0,83.93936227015517,44.28495197200134,6.9721255464152,36.213058984135834,25.963095538639394,41.082738161118854
MeteorIgnite,E-commerce,B2B2C,Medium,2813591,20,6,An AI-driven B2B2C shopping solution for medium retail experiences.,54.18343564501083,1.0,86.0416631587038,57.93969756291506,3.559138190367282,41.95777953476811,3.866419877532646,43.484920306715885
IvyCraft49,Healthcare,SaaS,Large,5938574,47,13,A SaaS healthcare platform providing large healthcare solutions.,82.92952415767316,1.0,83.20473287804148,28.423795282946237,27.00688381435546,25.60030392597137,20.242234006902983,38.54218163968242
Vigil-Forge,EdTech,Marketplace,Medium,3691299,25,9,An Marketplace educational technology platform for medium learning institutions.,27.21837120234276,0.0,96.69669112970695,75.72866244166266,23.772227600702198,31.753618794313624,20.48543100527064,57.19195452973492
WaveFusion13,FinTech,SaaS,Large,15833127,243,2,An AI-powered SaaS fintech solution for large financial operations.,48.34857676566461,1.0,92.96842467305072,38.253285214535396,19.968643487206222,39.522842611060575,40.939438885131935,51.132998361828015
HyperKinetic,Logistics,SaaS,Medium,1733488,30,4,A real-time SaaS tracking platform serving medium logistics providers.,33.93360701866449,0.0,77.59887293467335,40.53083562236081,13.609959900007993,42.150038301425845,3.440373103284159,38.41475879582849
EncoreCraft,Travel,Marketplace,Small,3889562,32,15,A Marketplace travel platform providing small travel solutions.,58.075266789177675,1.0,87.2970221149724,75.24521852261488,0.0,28.139346606538112,19.35059036733304,46.58419781983668
PulseHex32,Healthcare,SaaS,Small,9096097,241,3,An innovative healthcare SaaS solution targeting small medical facilities.,35.619517287469506,0.0,89.54633098577598,61.95480902607489,5.122642875450076,36.789119390606565,24.947964536806126,44.076718069030804
Fathom-Solutions,AI/ML,Marketplace,Large,27434232,165,4,A predictive Marketplace AI platform serving large businesses.,75.48497536423609,1.0,90.20448368782269,47.01596710016023,0.0,48.466704667535645,3.5725318447047307,46.45593824818334
XeroxSoma60,AI/ML,B2C,Medium,11809200,81,7,An AI-powered B2C machine learning solution for medium data analysis.,50.4795453415495,1.0,88.801741958961,59.36102113772803,8.131484888176939,27.37977992589462,26.204368553763903,43.313681649491144
CogniApex30,Healthcare,B2B2C,Large,15212360,169,5,A digital healthcare B2B2C platform improving patient outcomes for large practices.,22.536003265303663,0.0,100.0,37.41979191299351,1.3261177590050366,45.601233784442336,41.05805792729291,53.551643165228036
Omni-Bridge,Travel,SaaS,Large,2705363,13,5,A personalized SaaS platform serving large tourism businesses.,40.03762670089309,1.0,74.38898208611273,36.52947464763716,12.873986544730576,34.7805209050661,26.46823855276343,42.97836987749292
Glacier-Wave,SaaS,SaaS,Medium,2992970,31,8,A cloud-based SaaS platform serving medium organizations.,85.18525838052665,1.0,66.8179875121211,49.5361808049611,1.1707226628438387,40.97306071067285,4.171159753956115,37.1678231867784
IgniteForge,E-commerce,B2C,Medium,5170047,31,2,A mobile-first B2C commerce platform targeting medium online shoppers.,40.627666475485114,1.0,78.57877744200275,58.992745457760954,13.99936034517375,44.9574760457425,4.124542880095088,44.538127913716174
BrightCeleste62,Cybersecurity,B2C,Medium,13723408,50,4,A B2C cybersecurity platform protecting medium digital assets.,42.80568323389224,0.0,90.67604789113302,70.99892435758909,0.0,47.50142499450766,24.311180113125047,49.72145318396527
